"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"29177","Ray, MO","4","CA6N","1002","522","        Credit intermediation and related activities",5779,4761,4785,4944,5491,5825,6242,5999,5403,5081,4370,4911,4311,4453,4667
"29177","Ray, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",585,573,550,651,"(D)",761,819,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1004","524","        Insurance carriers and related activities",582,647,828,1134,"(D)",1215,1266,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29177","Ray, MO","4","CA6N","1100","53","      Real estate and rental and leasing",531,244,222,335,372,333,317,307,310,259,160,152,131,186,254
"29177","Ray, MO","4","CA6N","1101","531","        Real estate",271,101,"(D)",184,173,148,119,"(D)",142,119,"(D)","(D)","(D)",186,254
"29177","Ray, MO","4","CA6N","1102","532","        Rental and leasing services",260,143,"(D)",151,199,185,198,"(D)",168,140,"(D)","(D)","(D)",0,0
"29177","Ray, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29177","Ray, MO","4","CA6N","1200","54","      Professional, scientific, and technical services","(D)","(D)","(D)","(D)",2411,2539,2860,3016,3413,3742,4524,4962,5663,4565,4721
"29177","Ray, MO","4","CA6N","1300","55","      Management of companies and enterprises","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services",1498,1861,1301,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1401","561","        Administrative and support services",1498,1861,1301,"(D)",879,"(D)",1168,1222,1279,1537,1610,1358,1352,1664,"(D)"
"29177","Ray, MO","4","CA6N","1402","562","        Waste management and remediation services",0,0,0,0,"(D)",0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0
"29177","Ray, MO","4","CA6N","1500","61","      Educational services",0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1600","62","      Health care and social assistance","(D)",7171,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1601","621","        Ambulatory health care services",4368,4181,4445,5626,6381,6755,7043,8310,9022,9288,9432,10360,11460,12422,13493
"29177","Ray, MO","4","CA6N","1602","622","        Hospitals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29177","Ray, MO","4","CA6N","1603","623","        Nursing and residential care facilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1604","624","        Social assistance",1754,"(D)",2154,2141,2109,2160,2026,2397,2719,2529,2756,3128,3176,2476,1561
"29177","Ray, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation",539,667,448,457,419,565,579,469,359,720,606,627,787,914,921
"29177","Ray, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0,0,0
"29177","Ray, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries",448,571,343,362,307,501,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1800","72","      Accommodation and food services",4003,3780,3826,3996,3968,4197,4093,3601,4134,4370,4360,4422,4620,4827,5136
"29177","Ray, MO","4","CA6N","1801","721","        Accommodation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1802","722","        Food services and drinking places","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1900","81","      Other services (except public administration)",7350,7877,8468,8726,8806,8996,8922,9798,9767,9677,9599,9815,10632,11400,11720
"29177","Ray, MO","4","CA6N","1901","811","        Repair and maintenance",947,951,1070,901,906,1050,1021,1077,1100,1190,1331,"(D)",2250,2720,2826
"29177","Ray, MO","4","CA6N","1902","812","        Personal and laundry services",1045,1108,1102,1117,1181,961,973,1280,1191,1045,882,838,792,807,779
"29177","Ray, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations",5072,5537,5991,6388,6404,6650,6580,7080,7162,7167,7098,"(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","1904","814","        Private households",286,281,305,320,315,335,348,361,314,275,288,"(D)","(D)","(D)","(D)"
"29177","Ray, MO","4","CA6N","2000","...","    Government and government enterprises",47486,50581,53377,54326,61174,61411,64744,66018,69547,71510,68738,66935,66442,68404,72078
"29177","Ray, MO","4","CA6N","2001","...","      Federal, civilian",3004,3178,3139,3377,3347,3421,3169,3260,3360,3576,3340,3033,2928,3092,3364
"29177","Ray, MO","4","CA6N","2002","...","      Military",1227,1648,2467,2720,2889,2771,3045,3410,3851,3204,2880,2635,2539,2323,2220
"29177","Ray, MO","4","CA6N","2010","...","      State and local",43255,45755,47771,48229,54938,55219,58530,59348,62336,64730,62518,61267,60975,62989,66494
"29177","Ray, MO","4","CA6N","2011","...","        State government",3847,3777,3790,3655,3721,3371,4416,3641,3579,3482,3325,2855,2104,2693,2586
"29177","Ray, MO","4","CA6N","2012","...","        Local government",39408,41978,43981,44574,51217,51848,54114,55707,58757,61248,59193,58412,58871,60296,63908
"29179","Reynolds, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",60904,58919,58919,67001,77011,83133,84959,87601,77045,81832,80581,88333,85815,90886,92315
"29179","Reynolds, MO","4","CA6N","5","...","  Wages and salaries",48461,46837,46016,52328,61088,65691,67226,69647,60070,64094,63517,69586,66890,71121,71697
"29179","Reynolds, MO","4","CA6N","6","...","  Supplements to wages and salaries",12443,12082,12903,14673,15923,17442,17733,17954,16975,17738,17064,18747,18925,19765,20618
"29179","Reynolds, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",8807,8687,9481,10853,11514,12812,12970,12985,12694,13267,12685,13981,14221,14623,15415
"29179","Reynolds, MO","4","CA6N","8","...","    Employer contributions for government social insurance",3636,3395,3422,3820,4409,4630,4763,4969,4281,4471,4379,4766,4704,5142,5203
"29179","Reynolds, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",30931,32409,32989,35696,42083,44961,45167,48939,44509,47632,46231,45415,44189,43279,43730
"29179","Reynolds, MO","4","CA6N","81","111-112","  Farm compensation",151,159,168,153,164,141,212,205,227,224,241,335,228,298,260
"29179","Reynolds, MO","4","CA6N","82","...","  Nonfarm compensation",60753,58760,58751,66848,76847,82992,84747,87396,76818,81608,80340,87998,85587,90588,92055
"29179","Reynolds, MO","4","CA6N","90","113-814","    Private nonfarm compensation",47620,45024,44870,52568,61385,67375,68526,70278,57731,63342,62213,69852,67186,72318,73524
"29179","Reynolds, MO","4","CA6N","100","113-115","      Forestry, fishing, and related activities","(D)",445,372,415,383,490,373,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","101","113","        Forestry and logging",231,"(D)","(D)","(D)","(D)","(D)","(D)",179,171,254,247,193,108,"(D)","(D)"
"29179","Reynolds, MO","4","CA6N","102","114","        Fishing, hunting and trapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","200","21","      Mining, quarrying, and oil and gas extraction","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","201","211","        Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","202","212","        Mining (except oil and gas)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","203","213","        Support activities for mining",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","300","22","      Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","400","23","      Construction",2600,3846,4375,4592,2946,2741,3786,1956,1989,864,535,236,248,329,213
"29179","Reynolds, MO","4","CA6N","401","236","        Construction of buildings","(D)","(D)",0,0,0,0,0,0,0,"(D)","(D)","(D)",0,0,0
"29179","Reynolds, MO","4","CA6N","402","237","        Heavy and civil engineering construction",2322,3276,3764,3724,2276,1453,"(D)","(D)","(D)","(D)","(D)",0,"(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","403","238","        Specialty trade contractors","(D)","(D)",611,868,670,1288,"(D)","(D)","(D)",557,"(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","500","31-33","      Manufacturing",9502,9391,11030,12155,10353,12780,10581,6098,4923,6087,4588,7703,8152,11670,12188
"29179","Reynolds, MO","4","CA6N","510","321,327-339","        Durable goods manufacturing","(D)",8728,10191,11430,"(D)","(D)","(D)","(D)","(D)","(D)",4588,7703,"(D)",9200,10331
"29179","Reynolds, MO","4","CA6N","511","321","          Wood product manufacturing",7176,7145,8248,9008,7513,9891,8372,5431,4339,3939,3984,7033,7261,8717,9929
"29179","Reynolds, MO","4","CA6N","512","327","          Nonmetallic mineral product manufacturing",0,"(D)","(D)","(D)","(D)","(D)","(D)",0,0,"(D)","(D)","(D)",0,0,0
"29179","Reynolds, MO","4","CA6N","513","331","          Primary metal manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","514","332","          Fabricated metal product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","515","333","          Machinery manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","516","334","          Computer and electronic product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","517","335","          Electrical equipment, appliance, and component manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","519","3364-3369","          Other transportation equipment manufacturing",0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","521","337","          Furniture and related product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","522","339","          Miscellaneous manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","530","311-316,322-326","        Nondurable goods manufacturing","(D)",663,839,725,"(D)","(D)","(D)","(D)","(D)","(D)",0,0,"(D)",2470,1857
"29179","Reynolds, MO","4","CA6N","531","311","          Food manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","532","312","          Beverage and tobacco product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","533","313","          Textile mills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","534","314","          Textile product mills",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","535","315","          Apparel manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","536","316","          Leather and allied product manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","537","322","          Paper manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","538","323","          Printing and related support activities",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","539","324","          Petroleum and coal products manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","541","325","          Chemical manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,"(D)","(D)"
"29179","Reynolds, MO","4","CA6N","542","326","          Plastics and rubber products manufacturing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","600","42","      Wholesale trade",1201,1166,1115,1275,10739,9336,7274,12210,6655,10709,4367,4615,3631,4046,4085
"29179","Reynolds, MO","4","CA6N","700","44-45","      Retail trade",1825,2176,2471,2851,2951,3154,3555,3459,3467,3363,3231,3204,3464,3505,3661
"29179","Reynolds, MO","4","CA6N","701","441","        Motor vehicle and parts dealers",135,300,525,486,565,638,684,661,642,617,603,636,547,551,533
"29179","Reynolds, MO","4","CA6N","702","442","        Furniture and home furnishings stores",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","703","443","        Electronics and appliance stores",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","704","444","        Building material and garden equipment and supplies dealers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","705","445","        Food and beverage stores","(D)","(D)","(D)","(D)",603,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",830,867,969
"29179","Reynolds, MO","4","CA6N","706","446","        Health and personal care stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","707","447","        Gasoline stations",565,692,694,687,672,688,889,720,849,726,639,643,930,977,972
"29179","Reynolds, MO","4","CA6N","708","448","        Clothing and clothing accessories stores",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","709","451","        Sporting goods, hobby, musical instrument, and book stores",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","711","452","        General merchandise stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","712","453","        Miscellaneous store retailers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0
"29179","Reynolds, MO","4","CA6N","713","454","        Nonstore retailers","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","800","48-49","      Transportation and warehousing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","801","481","        Air transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","802","482","        Rail transportation",0,"(L)",114,93,115,195,273,272,214,316,275,411,385,469,480
"29179","Reynolds, MO","4","CA6N","803","483","        Water transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","804","484","        Truck transportation",1045,477,788,876,545,506,414,344,336,176,238,457,566,714,672
"29179","Reynolds, MO","4","CA6N","805","485","        Transit and ground passenger transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","806","486","        Pipeline transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","807","487","        Scenic and sightseeing transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","808","488","        Support activities for transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","809","492","        Couriers and messengers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","811","493","        Warehousing and storage",0,0,0,0,0,0,0,0,0,0,"(D)",0,0,0,0
"29179","Reynolds, MO","4","CA6N","900","51","      Information",1196,1314,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","901","511","        Publishing industries (except Internet)",0,0,0,0,0,"(D)",0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","902","512","        Motion picture and sound recording industries","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0
"29179","Reynolds, MO","4","CA6N","903","515","        Broadcasting (except Internet)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29179","Reynolds, MO","4","CA6N","905","517","        Telecommunications","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","906","518","        Data processing, hosting, and related services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","907","519","        Other information services 4/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1000","52","      Finance and insurance","(D)","(D)",702,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1002","522","        Credit intermediation and related activities",720,650,"(D)",997,1129,"(D)","(D)","(D)","(D)","(D)",1076,"(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1004","524","        Insurance carriers and related activities",108,125,"(D)",179,"(D)",151,161,192,152,634,"(D)","(D)",130,107,"(D)"
"29179","Reynolds, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1100","53","      Real estate and rental and leasing","(D)","(D)",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1101","531","        Real estate","(D)","(D)",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1102","532","        Rental and leasing services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1200","54","      Professional, scientific, and technical services",401,"(D)","(D)",347,277,145,150,150,161,273,329,830,104,"(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1300","55","      Management of companies and enterprises","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services","(D)","(D)",400,"(D)",214,193,165,205,161,"(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1401","561","        Administrative and support services","(D)","(D)",400,"(D)",214,193,165,205,161,"(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1402","562","        Waste management and remediation services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1500","61","      Educational services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1600","62","      Health care and social assistance",4052,4023,4030,4386,4183,5658,7623,8555,8735,"(D)",8159,11298,10954,12184,12132
"29179","Reynolds, MO","4","CA6N","1601","621","        Ambulatory health care services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",5215,4451,3885,4150,"(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1602","622","        Hospitals",0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",1570,"(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1603","623","        Nursing and residential care facilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1313,"(D)",2003,"(D)","(D)",2887,2967
"29179","Reynolds, MO","4","CA6N","1604","624","        Social assistance","(D)",665,675,820,1058,1220,1252,1127,"(D)",1719,"(D)",3651,4361,4602,4233
"29179","Reynolds, MO","4","CA6N","1700","71","      Arts, entertainment, and recreation",222,233,303,272,73,"(D)","(D)","(D)",76,"(D)","(D)",86,81,94,80
"29179","Reynolds, MO","4","CA6N","1701","711","        Performing arts, spectator sports, and related industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1702","712","        Museums, historical sites, and similar institutions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","Reynolds, MO","4","CA6N","1703","713","        Amusement, gambling, and recreation industries",222,233,303,272,73,"(D)","(D)","(D)",76,"(D)","(D)",86,81,94,80
"29179","Reynolds, MO","4","CA6N","1800","72","      Accommodation and food services",2065,2051,2174,2288,2160,"(D)","(D)","(D)",2300,"(D)","(D)",2222,2116,2347,2714
"29179","Reynolds, MO","4","CA6N","1801","721","        Accommodation",1855,1786,1841,1912,1806,1788,1948,2078,2020,2037,2010,2058,1952,2063,2219
"29179","Reynolds, MO","4","CA6N","1802","722","        Food services and drinking places",210,265,333,376,354,"(D)","(D)","(D)",280,"(D)","(D)",164,164,284,495
"29179","Reynolds, MO","4","CA6N","1900","81","      Other services (except public administration)",1899,1933,2033,2126,2149,2216,2176,2401,2416,2425,2441,2582,"(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1901","811","        Repair and maintenance",200,"(D)","(D)","(D)","(D)","(D)",116,"(D)","(D)","(D)","(D)","(D)","(D)",203,"(D)"
"29179","Reynolds, MO","4","CA6N","1902","812","        Personal and laundry services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1903","813","        Religious, grantmaking, civic, professional, and similar organizations","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29179","Reynolds, MO","4","CA6N","1904","814","        Private households",103,102,111,116,114,118,124,129,112,100,105,91,92,107,106
"29179","Reynolds, MO","4","CA6N","2000","...","    Government and government enterprises",13133,13736,13881,14280,15462,15617,16221,17118,19087,18266,18127,18146,18401,18270,18531
"29179","Reynolds, MO","4","CA6N","2001","...","      Federal, civilian",832,910,859,920,1820,1386,1292,1285,1318,1288,1198,1123,913,904,902
"29179","Reynolds, MO","4","CA6N","2002","...","      Military",341,465,693,767,819,779,864,959,1090,912,824,761,725,661,625
"29179","Reynolds, MO","4","CA6N","2010","...","      State and local",11960,12361,12329,12593,12823,13452,14065,14874,16679,16066,16105,16262,16763,16705,17004
"29179","Reynolds, MO","4","CA6N","2011","...","        State government",1676,1683,1914,2060,2115,2331,2495,2348,2483,2230,2350,2158,2349,2219,2312
"29179","Reynolds, MO","4","CA6N","2012","...","        Local government",10284,10678,10415,10533,10708,11121,11570,12526,14196,13836,13755,14104,14414,14486,14692
"29181","Ripley, MO","4","CA6N","1","...","Compensation of employees (thousands of dollars) 1/",68457,71973,78088,82458,87301,90846,93798,97399,96838,100496,103398,107298,99261,100757,102330
"29181","Ripley, MO","4","CA6N","5","...","  Wages and salaries",53478,55621,59763,62495,65425,67889,70344,73206,72534,75150,78026,80948,74358,76238,77370
"29181","Ripley, MO","4","CA6N","6","...","  Supplements to wages and salaries",14979,16352,18325,19963,21876,22957,23454,24193,24304,25346,25372,26350,24903,24519,24960
"29181","Ripley, MO","4","CA6N","7","...","    Employer contributions for employee pension and insurance funds 2/",11195,12428,14059,15465,16770,17698,18074,18560,18700,19495,19302,20039,19129,18628,19042
"29181","Ripley, MO","4","CA6N","8","...","    Employer contributions for government social insurance",3784,3924,4266,4498,5106,5259,5380,5633,5604,5851,6070,6311,5774,5891,5918
"29181","Ripley, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",24669,26287,27457,27952,28831,29505,30643,32230,33017,33735,33790,31849,32470,32970,33617
"29181","Ripley, MO","4","CA6N","81","111-112","  Farm compensation",538,517,546,430,494,409,597,550,596,578,603,879,603,778,714
"29181","Ripley, MO","4","CA6N","82","...","  Nonfarm compensation",67919,71456,77542,82028,86807,90437,93201,96849,96242,99918,102795,106419,98658,99979,101616
"29181","Ripley, MO","4","CA6N","90","113-814","    Private nonfarm compensation",43547,44965,48981,52603,56313,58369,59215,61083,59721,64136,66547,71532,64405,65241,67391
"29181","Ripley, MO","4","CA6N","100","113-115","      Forestry, fishing, and related activities",469,469,462,488,398,427,523,486,490,493,407,451,518,568,538
"29181","Ripley, MO","4","CA6N","101","113","        Forestry and logging","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","102","114","        Fishing, hunting and trapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","103","115","        Support activities for agriculture and forestry","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29181","Ripley, MO","4","CA6N","200","21","      Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","201","211","        Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","202","212","        Mining (except oil and gas)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","203","213","        Support activities for mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","Ripley, MO","4","CA6N","300","22","      Utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
